1, 10900, 14024, 7.20335803073923
2, 10900, 14026, 9.23060185724832
3, 10900, 14026, 9.161015551343565
4, 10900, 14026, 9.054015039505815
5, 10900, 14028, 9.067601236955822
6, 10900, 14028, 8.931568521943047
7, 10900, 14030, 9.07139095169987
8, 10900, 14030, 8.998556204311738
9, 10900, 14032, 8.827788659364343
10, 10900, 14032, 9.035215368780857
11, 10900, 14034, 9.015779843714387
12, 10900, 14034, 8.996919511047917
13, 10900, 14036, 8.928157492246434
14, 10900, 14038, 8.891888262419256
15, 10900, 14038, 8.92894790062782
16, 10900, 14040, 8.855577890398452
17, 10900, 14040, 8.904665287375474
18, 10900, 14042, 8.944945353644117
19, 10900, 14042, 8.66205041266132
20, 10900, 14044, 8.83690029533389
21, 10900, 14044, 8.870432779469192
22, 10900, 14046, 8.863631401794517
23, 10900, 14046, 8.705759415919136
24, 10900, 14048, 8.851453558815846
25, 10900, 14050, 8.81029164727895
26, 10900, 14050, 8.871591514213423
27, 10900, 14052, 8.876647292507188
28, 10900, 14052, 8.740218553578767
29, 10900, 14054, 8.776942298741924
30, 10900, 14054, 8.829639351497633
31, 10900, 14056, 8.818920857107456
32, 10900, 14058, 8.491565004744071
33, 10900, 14062, 8.7848596991469
34, 10900, 14062, 8.62426270720224
35, 10900, 14064, 8.64299826194716
36, 10900, 14066, 8.679225583714214
37, 10900, 14066, 8.713256110803759
38, 10900, 14068, 8.857678909582285
39, 10900, 14068, 8.832440575451784
40, 10900, 14070, 8.73020402518029
41, 10900, 14072, 8.907777867285736
42, 10900, 14072, 8.821791420725058
43, 10900, 14074, 8.790880510985565
44, 10900, 14074, 8.842993962312875
45, 10900, 14076, 8.783542734868684
46, 10900, 14076, 8.822982280601654
47, 10900, 14080, 8.841367734435979
48, 10900, 14080, 8.730076827089023
49, 10900, 14082, 8.764238423384365
50, 10900, 14082, 8.75846908914952
51, 10900, 14084, 8.855655258324008
52, 10900, 14086, 8.93815275398545
53, 10900, 14086, 8.751024119941048
54, 10900, 14088, 8.778824952845365
55, 10900, 14088, 8.71499102526882
56, 10900, 14090, 8.757944407579444
57, 10900, 14092, 8.741816577171344
58, 10900, 14092, 8.808789060703646
59, 10900, 14094, 8.715186472743353
60, 10900, 14096, 8.655803090162314
61, 10900, 14096, 8.834179651469352
62, 10900, 14098, 8.889505259385244
63, 10900, 14098, 8.68729270024906
64, 10900, 14100, 8.540404561685989
65, 10900, 14102, 8.659996770517962
66, 10900, 14102, 8.761367321357802
67, 10900, 14104, 8.521841407124995
68, 10900, 14106, 8.749700915657389
69, 10900, 14108, 8.768045470063388
70, 10900, 14108, 8.695145458669527
71, 10900, 14110, 8.551160849874261
72, 10900, 14112, 8.459779247660995
73, 10900, 14112, 8.754820952898221
74, 10900, 14114, 8.558426060603331
75, 10900, 14114, 8.68681311421882
76, 10900, 14120, 8.695831735204784
77, 10900, 14120, 8.629127369617224
78, 10900, 14120, 8.764677966502285
79, 10900, 14120, 8.590825364610055
80, 10900, 14120, 8.662233005767709
81, 10900, 14122, 8.78096767586886
82, 10900, 14124, 8.827939864100252
83, 10900, 14124, 8.877184350062644
84, 10900, 14126, 8.877672876217822
85, 10900, 14126, 8.632990088033424
86, 10900, 14130, 8.799506732047
87, 10900, 14130, 8.832602201752813
88, 10900, 14132, 8.69346068657252
89, 10900, 14132, 8.683569079008427
90, 10900, 14134, 8.727370829909036
91, 10900, 14134, 8.889190826993072
92, 10900, 14136, 8.732103038325617
93, 10900, 14136, 8.783153937976188
94, 10900, 14140, 8.696294908761512
95, 10900, 14140, 8.613867160915794
96, 10900, 14144, 8.662656207224353
97, 10900, 14144, 8.66866630334256
98, 10900, 14144, 8.804130792804365
99, 10900, 14144, 8.682360394985716
100, 10900, 14150, 8.760742594609825
101, 10900, 14150, 8.834255362695629
102, 10900, 14150, 8.769257899120975
103, 10900, 14152, 8.846564119049688
104, 10900, 14152, 8.801313741061463
105, 10900, 14152, 8.839467155953916
106, 10900, 14158, 8.773644533524664
107, 10900, 14158, 8.702494368250253
108, 10900, 14160, 8.806695227138288
109, 10900, 14160, 8.78676542880253
110, 10900, 14160, 8.643266037480572
111, 10900, 14164, 8.84521508299978
112, 10900, 14164, 8.702740313799962
113, 10900, 14164, 8.866192490297724
114, 10900, 14170, 8.831578668403434
115, 10900, 14170, 8.784402269395821
116, 10900, 14170, 8.85819432097379
117, 10900, 14170, 8.893332852723889
118, 10900, 14170, 8.849753391010031
119, 10900, 14170, 8.919742363630071
120, 10900, 14170, 8.786946969988668
121, 10900, 14178, 8.930755355010453
122, 10900, 14178, 8.813657258461877
123, 10900, 14178, 9.013576444484592
124, 10900, 14178, 8.938085760193665
125, 10900, 14182, 8.99449651485379
126, 10900, 14182, 8.788619913994443
127, 10900, 14182, 8.822180446519706
128, 10900, 14182, 8.82179973835185
129, 10900, 14186, 8.814218017858465
130, 10900, 14186, 8.717966772265306
131, 10900, 14186, 8.700229209739607
132, 10900, 14186, 8.796373286725899
133, 10900, 14192, 8.715072824902325
134, 10900, 14192, 8.75518392824071
135, 10900, 14192, 8.717996140093934
136, 10900, 14192, 8.72287456926999
137, 10900, 14204, 8.7691270316689
138, 10900, 14204, 8.795940736089054
139, 10900, 14204, 8.828169884627219
140, 10900, 14204, 8.75960317104812
141, 10900, 14204, 8.836587647371127
142, 10900, 14204, 8.983112889100799
143, 10900, 14204, 8.933300273915297
144, 10900, 14204, 8.963420405428568
145, 10900, 14204, 8.887604711829567
146, 10900, 14204, 8.909266126887449
147, 10900, 14218, 8.961267609265597
148, 10900, 14218, 9.003920395851832
149, 10900, 14218, 8.98931959169131
150, 10900, 14218, 8.795328876814521
151, 10900, 14218, 9.004899602639279
152, 10900, 14218, 8.998871098106598
153, 10900, 14218, 8.748773903893168
154, 10900, 14218, 8.949034167211781
155, 10900, 14218, 8.952193660599367
156, 10900, 14218, 8.759600016909255
157, 10900, 14218, 8.910900457615192
158, 10900, 14234, 8.97983143125153
159, 10900, 14234, 8.80362738803323
160, 10900, 14234, 8.920671942095595
161, 10900, 14234, 8.95582947444623
162, 10900, 14234, 8.793757640824323
163, 10900, 14234, 8.91773210149404
164, 10900, 14234, 8.891565211708535
165, 10900, 14234, 8.91260069326927
166, 10900, 14234, 8.93309164094609
167, 10900, 14234, 8.905986221491887
168, 10900, 14234, 9.029329200034445
169, 10900, 14234, 8.963915166383739
170, 10900, 14234, 8.86660030769085
171, 10900, 14252, 8.925041134423717
172, 10900, 14252, 8.988264730604742
173, 10900, 14252, 8.99770816445884
174, 10900, 14252, 8.889366880405952
175, 10900, 14252, 8.997099192068369
176, 10900, 14252, 8.850640101584416
177, 10900, 14252, 8.942493069529817
178, 10900, 14252, 8.847506179297946
179, 10900, 14268, 8.923347932818793
180, 10900, 14268, 8.746215414430734
181, 10900, 14268, 8.935886031889043
182, 10900, 14268, 8.828853609713489
183, 10900, 14268, 8.764034454988778
184, 10900, 14268, 9.008104010265706
185, 10900, 14268, 8.942292553349473
186, 10900, 14268, 8.762891649834508
187, 10900, 14162, 8.847970848461566
188, 10900, 14162, 8.859982921735206
189, 10901, 14162, 8.967844145732942
190, 10901, 14162, 8.970596150429532
191, 10901, 14162, 8.869708966495587
192, 10901, 14162, 8.92406350383027
193, 10901, 14162, 8.877875040699902
194, 10901, 14162, 8.977174465212077
195, 10901, 14162, 8.930325879012715
196, 10901, 14162, 8.904545340408761
197, 10900, 14162, 8.919458491585184
198, 10900, 14164, 8.991405464470533
199, 10900, 14164, 8.939868662705047
200, 10900, 14162, 8.863074670724638
201, 10900, 14164, 8.948195435328325
202, 10900, 14164, 9.024857329725908
203, 10900, 14166, 8.906359883529957
204, 10900, 14166, 8.797078817201005
205, 10900, 14196, 9.105484693839358
206, 10900, 14196, 8.811661329748246
207, 10900, 14196, 8.9608074676971
208, 10900, 14196, 8.960276086093035
209, 10900, 14196, 8.986438572998532
210, 10900, 14196, 9.023545751786722
211, 10900, 14196, 9.101974974787787
212, 10900, 14196, 9.035593912822563
213, 10901, 14196, 9.096150498200734
214, 10901, 14196, 9.120184546896684
215, 10901, 14196, 9.040370721536911
216, 10901, 14196, 8.942623902967366
217, 10901, 14196, 8.980967202197995
218, 10901, 14196, 8.926291477853686
