1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20292, 25350, 0, 0, 0.21041022997385972
1, 0, 0, 20419, 24752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2104101506265641
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20897, 24752, 0, 0, 0, 0, 0.21041343667382198
1, 23929, 26934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.21040943868745135
1, 0, 0, 0, 0, 0, 0, 0, 0, 20419, 24752, 0, 0, 0, 0, 0, 0, 0.21041222714316163
1, 0, 0, 0, 0, 0, 0, 20419, 24752, 0, 0, 0, 0, 0, 0, 0, 0, 0.21040952167397103
1, 0, 0, 0, 0, 20419, 24752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.21040339285882972
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23930, 24930, 0.21040073492974584
101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20292, 25570, 0, 0, 0.32702452110649993
101, 23929, 27154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3270281752291964
101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20927, 25420, 0, 0, 0, 0, 0.3270355074603947
101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23957, 25150, 0.32702810488920137
101, 0, 0, 0, 0, 20465, 24972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.32701237147192613
101, 0, 0, 20465, 24972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.327027885076912
101, 0, 0, 0, 0, 0, 0, 0, 0, 20465, 24972, 0, 0, 0, 0, 0, 0, 0.32702279958228664
101, 0, 0, 0, 0, 0, 0, 20465, 24972, 0, 0, 0, 0, 0, 0, 0, 0, 0.3270137464920003
201, 0, 0, 0, 0, 20512, 25100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2952865507045282
201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20292, 25698, 0, 0, 0.29528768548542167
201, 0, 0, 20512, 25100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.29528586611256596
201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23985, 25278, 0.2952931731307525
201, 0, 0, 0, 0, 0, 0, 0, 0, 20512, 25100, 0, 0, 0, 0, 0, 0, 0.2952943954230972
201, 23929, 27282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2952922555220348
201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20958, 25548, 0, 0, 0, 0, 0.2952893134775386
201, 0, 0, 0, 0, 0, 0, 20512, 25100, 0, 0, 0, 0, 0, 0, 0, 0, 0.2952904712195345
301, 0, 0, 0, 0, 0, 0, 20559, 25162, 0, 0, 0, 0, 0, 0, 0, 0, 0.30621989294187923
301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20293, 25634, 0, 0, 0.3062203963529862
301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20988, 25610, 0, 0, 0, 0, 0.30621996463738754
301, 23930, 27344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.30621478414515
301, 0, 0, 0, 0, 20558, 25162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3062087350630311
301, 0, 0, 20559, 25162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.30621523203495254
301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24013, 25452, 0.3062092870019944
301, 0, 0, 0, 0, 0, 0, 0, 0, 20559, 25162, 0, 0, 0, 0, 0, 0, 0.30621146317179204
401, 0, 0, 0, 0, 0, 0, 20605, 25336, 0, 0, 0, 0, 0, 0, 0, 0, 0.3171055515639617
401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24042, 25626, 0.31710917670034927
401, 0, 0, 0, 0, 0, 0, 0, 0, 20605, 25336, 0, 0, 0, 0, 0, 0, 0.3171183692934576
401, 23929, 27518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3171024225220056
401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20292, 25808, 0, 0, 0.31710329467940823
401, 0, 0, 0, 0, 20605, 25336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.31709579262922066
401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21018, 25784, 0, 0, 0, 0, 0.317100836117191
401, 0, 0, 20605, 25336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3170874775483687
501, 0, 0, 0, 0, 0, 0, 20652, 25508, 0, 0, 0, 0, 0, 0, 0, 0, 0.2973662003420889
501, 0, 0, 0, 0, 0, 0, 0, 0, 20652, 25508, 0, 0, 0, 0, 0, 0, 0.29736016721799946
501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21049, 25508, 0, 0, 0, 0, 0.2973545654063128
501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20299, 25980, 0, 0, 0.2973608476496779
501, 23929, 27690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2973537243531475
501, 0, 0, 20652, 25508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2973520189997948
501, 0, 0, 0, 0, 20652, 25508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2973571234874896
501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24070, 25798, 0.29734719817489685
601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20336, 26200, 0, 0, 0.28539504648100666
601, 0, 0, 0, 0, 0, 0, 20695, 25728, 0, 0, 0, 0, 0, 0, 0, 0, 0.28538300101376757
601, 0, 0, 0, 0, 0, 0, 0, 0, 20695, 25728, 0, 0, 0, 0, 0, 0, 0.28538451024056244
