1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49086, 55030, 1.170659531049646
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49086, 55030, 0, 0, 1.1706591705098965
1, 0, 0, 0, 0, 49086, 55090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1706563425339385
1, 0, 0, 49086, 55010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1706541793105563
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49086, 55070, 0, 0, 0, 0, 1.1706460672940753
1, 0, 0, 0, 0, 0, 0, 0, 0, 49086, 55030, 0, 0, 0, 0, 0, 0, 1.1706600605928057
1, 49086, 55030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1706944593907485
1, 0, 0, 0, 0, 0, 0, 49086, 55010, 0, 0, 0, 0, 0, 0, 0, 0, 1.1706542919782432
2, 0, 0, 0, 0, 64180, 72638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7130831178818723
2, 64180, 72638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7131101412957463
2, 0, 0, 64180, 72638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7130909521199402
2, 0, 0, 0, 0, 0, 0, 0, 0, 64180, 72638, 0, 0, 0, 0, 0, 0, 0.7131219605024872
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64180, 72618, 0, 0, 0.7130811154548341
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64180, 72638, 0, 0, 0, 0, 0.7130761491498793
2, 0, 0, 0, 0, 0, 0, 64180, 72638, 0, 0, 0, 0, 0, 0, 0, 0, 0.7130683068765256
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64180, 72638, 0.7130307491260633
3, OOM
3, OOM
3, OOM
3, OOM
3, OOM
3, OOM
3, OOM
3, OOM
